Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Ireland Limited
Statement,Data,BrokerAddress,
Statement,Data,Title,Activity Statement
Statement,Data,Period,"July 28, 2025 - January 15, 2026"
Statement,Data,WhenGenerated,"2026-01-16, 08:35:29 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account,U20993660
Account Information,Data,Master Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account Type,Institution Client
Account Information,Data,Customer Type,Partnership
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,0,1757.53447913,0,1757.53447913,1757.53447913
Net Asset Value,Data,Stock,0,328605.28,0,328605.28,328605.28
Net Asset Value,Data,Dividend Accruals,0,116.53,0,116.53,116.53
Net Asset Value,Data,Total,0,330479.34447913,0,330479.34447913,330479.34447913
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,10.159781493%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,0
Change in NAV,Data,Mark-to-Market,28207.5789
Change in NAV,Data,Deposits & Withdrawals,300000
Change in NAV,Data,Dividends,432.26
Change in NAV,Data,Withholding Tax,-61.7
Change in NAV,Data,Change in Dividend Accruals,116.52
Change in NAV,Data,Interest,2696.81
Change in NAV,Data,Other Fees,-1.08
Change in NAV,Data,Commissions,-899.54435387
Change in NAV,Data,Transaction Fees,-11.510067
Change in NAV,Data,Other FX Translations,0.01
Change in NAV,Data,Ending Value,330479.34447913
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Trades,Data,Order,Stocks,USD,PPG,"2025-10-08, 10:54:29",1,101.45,101.59,-101.45,-1.000022,102.450022,0,0.14,O
Trades,Data,Order,Stocks,USD,PPG,"2025-10-09, 09:30:01",-3,101.76,99.6,305.28,-1.000564,-328.898066,-24.61863,6.48,C
Trades,Data,Order,Stocks,USD,PPG,"2025-11-13, 12:04:40",3,98.28,98.11,-294.84,-1.000066,295.840066,0,-0.51,O
Trades,Data,Order,Stocks,USD,PPG,"2025-12-08, 09:49:30",3,100.63,100.37,-301.89,-1,302.89,0,-0.78,O
Trades,Data,Order,Stocks,USD,PPG,"2025-12-15, 09:32:08",5,104.05,103.72,-520.25,-1,521.25,0,-1.65,O
Trades,SubTotal,,Stocks,USD,PPG,,15,,,-1569.946,-6.000784,1551.328154,-24.61863,3.584,
Trades,Data,Order,Stocks,USD,QCOM,"2025-09-08, 09:30:00",6,160.21,160.24,-961.26,-1.000132,962.260132,0,0.18,O
Trades,Data,Order,Stocks,USD,QCOM,"2025-09-08, 09:30:00",6,160.21,160.24,-961.26,-1.000132,962.260132,0,0.18,O
Trades,Data,Order,Stocks,USD,QCOM,"2025-09-15, 15:57:10",2,161.065,161.22,-322.13,-1.000044,323.130044,0,0.31,O
Trades,Data,Order,Stocks,USD,QCOM,"2025-10-06, 09:51:33",4,169.205,168.62,-676.82,-1.000088,677.820088,0,-2.34,O
Trades,Data,Order,Stocks,USD,QCOM,"2025-10-08, 10:54:03",-4,166.87,167.77,667.48,-1.000752,-641.506755,24.972493,-3.6,C
Trades,Data,Order,Stocks,USD,QCOM,"2025-10-09, 09:30:00",-5,167.58,165.66,837.9,-1.00094,-801.883443,35.015617,9.6,C
Trades,Data,Order,Stocks,USD,QCOM,"2025-11-13, 12:04:06",4,174.72,174.5,-698.88,-1.000088,699.880088,0,-0.88,O
Trades,Data,Order,Stocks,USD,QCOM,"2025-11-14, 09:43:08",5,173.385,173.98,-866.925,-1.00011,867.92511,0,2.975,IA;O
Trades,Data,Order,Stocks,USD,QCOM,"2025-11-28, 09:56:10",1,165.225,168.09,-165.225,-1.000022,166.225022,0,2.865,O
Trades,Data,Order,Stocks,USD,QCOM,"2025-12-15, 09:31:24",8,180.25,179.26,-1442,-1,1443,0,-7.92,O
Trades,Data,Order,Stocks,USD,QCOM,"2026-01-12, 09:40:35",2,173.2195,169.27,-346.439,-1,347.439,0,-7.899,IA;O
Trades,SubTotal,,Stocks,USD,QCOM,,29,,,-4935.559,-11.002308,5006.549418,59.98811,-6.529,
Trades,Data,Order,Stocks,USD,ROIV,"2025-09-15, 15:57:53",26,13.985,13.95,-363.61,-1.000572,364.610572,0,-0.91,O
Trades,Data,Order,Stocks,USD,ROIV,"2025-10-06, 09:51:51",4,16.63,16.26,-66.52,-0.665288,67.185288,0,-1.48,O
Trades,Data,Order,Stocks,USD,ROIV,"2025-10-08, 10:54:34",-7,16.195,16.03,113.365,-1.001316,-98.164385,14.199299,1.155,C;IA
Trades,Data,Order,Stocks,USD,ROIV,"2025-10-09, 09:30:01",-8,16,16.12,128,-1.001504,-112.187868,14.810628,-0.96,C
Trades,Data,Order,Stocks,USD,ROIV,"2025-11-13, 12:04:44",2,20.95,20.56,-41.9,-0.419044,42.319044,0,-0.78,O
Trades,Data,Order,Stocks,USD,ROIV,"2025-11-14, 09:43:31",7,20.7691,20.29,-145.3837,-1.000154,146.383854,0,-3.3537,IA;O
Trades,Data,Order,Stocks,USD,ROIV,"2025-12-08, 09:49:33",1,21.1888,20.99,-21.1888,-0.211888,21.400688,0,-0.1988,IA;O
Trades,Data,Order,Stocks,USD,ROIV,"2025-12-15, 09:32:13",10,22.2674,21.9,-222.674,-1,223.674,0,-3.674,IM;O;P
Trades,Data,Order,Stocks,USD,ROIV,"2026-01-12, 09:40:49",2,21.8091,22.16,-43.6182,-0.436182,44.054382,0,0.7018,IA;O
Trades,SubTotal,,Stocks,USD,ROIV,,37,,,-663.5297,-6.735948,699.275575,29.009927,-9.4997,
Trades,Data,Order,Stocks,USD,ROST,"2025-09-15, 15:57:49",2,146.9791,147.05,-293.9582,-1.000044,294.958244,0,0.1418,IA;O
Trades,Data,Order,Stocks,USD,ROST,"2025-10-08, 10:54:30",-1,151.64,152.02,151.64,-1.000188,-147.479122,3.16069,-0.38,C
Trades,Data,Order,Stocks,USD,ROST,"2025-11-14, 09:43:27",1,160.9,160.58,-160.9,-1.000022,161.900022,0,-0.32,O
Trades,Data,Order,Stocks,USD,ROST,"2025-12-15, 09:32:09",1,183.21,184.28,-183.21,-1,184.21,0,1.07,O
Trades,SubTotal,,Stocks,USD,ROST,,3,,,-486.4282,-4.000254,493.589144,3.16069,0.5118,
Trades,Data,Order,Stocks,USD,RTX,"2025-09-15, 15:57:01",5,158.28,158.37,-791.4,-1.00011,792.40011,0,0.45,O
Trades,Data,Order,Stocks,USD,RTX,"2025-10-09, 09:30:01",-2,168.99,162.18,337.98,-1.000376,-316.960044,20.01958,13.62,C
Trades,Data,Order,Stocks,USD,RTX,"2025-11-13, 12:03:57",2,175.79,173.96,-351.58,-1.000044,352.580044,0,-3.66,O
Trades,Data,Order,Stocks,USD,RTX,"2025-12-15, 09:31:15",5,179.585,182.11,-897.925,-1,898.925,0,12.625,O
Trades,SubTotal,,Stocks,USD,RTX,,10,,,-1702.925,-4.00053,1726.94511,20.01958,23.035,
Trades,Data,Order,Stocks,USD,SAP,"2025-09-08, 09:30:01",5,269.23,270.33,-1346.15,-1.00011,1347.15011,0,5.5,O;P
Trades,Data,Order,Stocks,USD,SAP,"2025-09-08, 09:30:01",5,269.23,270.33,-1346.15,-1.00011,1347.15011,0,5.5,O;P
Trades,Data,Order,Stocks,USD,SAP,"2025-09-15, 15:57:55",-3,252.1,252.42,756.3,-1.000564,-808.690066,-53.39063,-0.96,C
Trades,Data,Order,Stocks,USD,SAP,"2025-10-09, 09:30:01",-3,275.75,275.79,827.25,-1.000564,-808.023399,18.226036,-0.12,C
Trades,Data,Order,Stocks,USD,SAP,"2025-11-13, 12:04:47",3,253.84,251.86,-761.52,-1.000066,762.520066,0,-5.94,O
Trades,Data,Order,Stocks,USD,SAP,"2025-12-08, 09:49:34",4,245.11795,242.98,-980.4718,-1,981.4718,0,-8.5518,IM;O;P
Trades,Data,Order,Stocks,USD,SAP,"2025-12-15, 09:32:16",5,247.47,244.49,-1237.35,-1,1238.35,0,-14.9,O
Trades,SubTotal,,Stocks,USD,SAP,,16,,,-4088.0918,-7.001414,4059.928621,-35.164594,-19.4718,
Trades,Data,Order,Stocks,USD,SBUX,"2025-09-08, 09:30:00",3,85.5,84.17,-256.5,-1.000066,257.500066,0,-3.99,O
Trades,Data,Order,Stocks,USD,SBUX,"2025-09-08, 09:30:00",3,85.5,84.17,-256.5,-1.000066,257.500066,0,-3.99,O
Trades,Data,Order,Stocks,USD,SBUX,"2025-09-16, 09:39:58",-6,83.9,84.37,503.4,-1.001128,-515.000132,-12.60126,-2.82,C;P
Trades,SubTotal,,Stocks,USD,SBUX,,0,,,-9.6,-3.00126,0,-12.60126,-10.8,
Trades,Data,Order,Stocks,USD,SE,"2025-09-15, 15:57:37",3,190.87,190.46,-572.61,-1.000066,573.610066,0,-1.23,O
Trades,Data,Order,Stocks,USD,SE,"2025-10-09, 09:30:01",-1,191.37,188,191.37,-1.000188,-191.203355,-0.833543,3.37,C
Trades,Data,Order,Stocks,USD,SE,"2025-11-13, 12:04:31",3,142.47,140.04,-427.41,-1.000066,428.410066,0,-7.29,O
Trades,Data,Order,Stocks,USD,SE,"2025-12-08, 09:49:25",3,133.08,128.28,-399.24,-1,400.24,0,-14.4,O
Trades,Data,Order,Stocks,USD,SE,"2025-12-15, 09:31:57",4,124.26,121.56,-497.04,-1,498.04,0,-10.8,O;P
Trades,SubTotal,,Stocks,USD,SE,,12,,,-1704.93,-5.00032,1709.096777,-0.833543,-30.35,
Trades,Data,Order,Stocks,USD,SLB,"2025-09-08, 09:30:01",13,36.11,35.78,-469.43,-1.000286,470.430286,0,-4.29,O
Trades,Data,Order,Stocks,USD,SLB,"2025-09-08, 09:30:01",13,36.11,35.78,-469.43,-1.000286,470.430286,0,-4.29,O
Trades,Data,Order,Stocks,USD,SLB,"2025-09-16, 09:55:41",-5,34.745,35.24,173.725,-1.00094,-180.934725,-8.210665,-2.475,C;IA
Trades,Data,Order,Stocks,USD,SLB,"2025-10-08, 10:54:16",1,34.0793,33.97,-34.0793,-0.340815,34.420115,0,-0.1093,IA;O
Trades,Data,Order,Stocks,USD,SLB,"2025-10-09, 09:30:01",-8,34.25,33.13,274,-1.001504,-289.495561,-16.497065,8.96,C
Trades,Data,Order,Stocks,USD,SLB,"2025-11-13, 12:04:24",6,36.785,36.31,-220.71,-1.000132,221.710132,0,-2.85,O
Trades,Data,Order,Stocks,USD,SLB,"2025-12-08, 09:49:20",8,38.795,38.24,-310.36,-1,311.36,0,-4.44,O
Trades,Data,Order,Stocks,USD,SLB,"2025-12-15, 09:31:45",11,39.41,38.9,-433.51,-1,434.51,0,-5.61,O
Trades,SubTotal,,Stocks,USD,SLB,,39,,,-1489.7943,-7.343963,1472.430533,-24.70773,-15.1043,
Trades,Data,Order,Stocks,USD,SNY,"2025-09-15, 15:57:03",22,46.575,46.62,-1024.65,-1.000484,1025.650484,0,0.99,O
Trades,Data,Order,Stocks,USD,SNY,"2025-10-06, 09:51:27",5,50.449,49.71,-252.245,-1.00011,253.24511,0,-3.695,IA;O
Trades,Data,Order,Stocks,USD,SNY,"2025-10-08, 10:53:46",-6,49.31,48.8,295.86,-1.001128,-279.722859,15.136013,3.06,C;IA
Trades,Data,Order,Stocks,USD,SNY,"2025-10-09, 09:30:00",-7,49.18,48.82,344.26,-1.001316,-326.343336,16.915348,2.52,C
Trades,Data,Order,Stocks,USD,SNY,"2025-11-13, 12:03:59",6,52.6083,52.34,-315.6498,-1.000132,316.649932,0,-1.6098,IA;O
Trades,Data,Order,Stocks,USD,SNY,"2025-11-14, 09:43:03",6,52.13,52.14,-312.78,-1.000132,313.780132,0,0.06,O
Trades,Data,Order,Stocks,USD,SNY,"2025-11-28, 09:56:05",2,49.7,49.88,-99.4,-0.994044,100.394044,0,0.36,IA;O
Trades,Data,Order,Stocks,USD,SNY,"2025-12-08, 09:49:01",3,48.7186,48.44,-146.1558,-1,147.1558,0,-0.8358,IA;O
Trades,Data,Order,Stocks,USD,SNY,"2025-12-15, 09:31:16",14,48.478,47.82,-678.692,-1,679.692,0,-9.212,O
Trades,Data,Order,Stocks,USD,SNY,"2026-01-12, 09:40:31",1,48.6,47.6,-48.6,-0.486,49.086,0,-1,O
Trades,SubTotal,,Stocks,USD,SNY,,46,,,-2238.0526,-9.483346,2279.587307,32.051361,-9.3626,
Trades,Data,Order,Stocks,USD,SOLS,"2025-10-30, 09:38:13",-0.5,49.5,48.74,24.75,-0.247594,-24.759353,-0.256947,0.38,C;LF
Trades,SubTotal,,Stocks,USD,SOLS,,-0.5,,,24.75,-0.247594,-24.759353,-0.256947,0.38,
Trades,Data,Order,Stocks,USD,SPGI,"2025-09-15, 15:56:49",1,544.37,543.99,-544.37,-1.000022,545.370022,0,-0.38,O
Trades,Data,Order,Stocks,USD,SPGI,"2025-10-08, 10:53:37",1,482.485,482.43,-482.485,-1.000022,483.485022,0,-0.055,O
Trades,Data,Order,Stocks,USD,SPGI,"2025-10-09, 09:30:01",-1,486.52,487.61,486.52,-1.000188,-545.370022,-59.85021,-1.09,C
Trades,Data,Order,Stocks,USD,SPGI,"2025-12-15, 09:31:00",3,501.77,499.63,-1505.31,-1,1506.31,0,-6.42,O
Trades,SubTotal,,Stocks,USD,SPGI,,4,,,-2045.645,-4.000232,1989.795022,-59.85021,-7.945,
Trades,Data,Order,Stocks,USD,SPSK,"2025-12-08, 10:06:01","6,475",18.525,18.55,-119949.375,-32.375,119981.75,0,161.875,O
Trades,Data,Order,Stocks,USD,SPSK,"2025-12-12, 15:27:16","-6,475",18.531112216,18.53,119988.9516,-33.44985,-119981.75,-26.24825,7.2016,C;P
Trades,SubTotal,,Stocks,USD,SPSK,,0,,,39.5766,-65.82485,0,-26.24825,169.0766,
Trades,Data,Order,Stocks,USD,SW,"2025-09-08, 09:30:01",7,47.51,46.69,-332.57,-1.000154,333.570154,0,-5.74,O
Trades,Data,Order,Stocks,USD,SW,"2025-09-08, 09:30:01",7,47.51,46.69,-332.57,-1.000154,333.570154,0,-5.74,O
Trades,Data,Order,Stocks,USD,SW,"2025-09-16, 09:40:10",-14,43.94,44.28,615.16,-1.002632,-667.140308,-52.98294,-4.76,C
Trades,SubTotal,,Stocks,USD,SW,,0,,,-49.98,-3.00294,0,-52.98294,-16.24,
Trades,Data,Order,Stocks,USD,SYK,"2025-09-15, 15:57:30",1,377.21,377.11,-377.21,-1.000022,378.210022,0,-0.1,O
Trades,Data,Order,Stocks,USD,SYK,"2025-12-08, 09:49:21",1,359.81,353.6,-359.81,-1,360.81,0,-6.21,O
Trades,Data,Order,Stocks,USD,SYK,"2025-12-15, 09:31:48",2,354.64,355.31,-709.28,-1,710.28,0,1.34,O
Trades,SubTotal,,Stocks,USD,SYK,,4,,,-1446.3,-3.000022,1449.300022,0,-4.97,
Trades,Data,Order,Stocks,USD,TER,"2025-09-15, 15:57:50",6,114.0488,114.07,-684.2928,-1.000132,685.292932,0,0.1272,IA;O
Trades,Data,Order,Stocks,USD,TER,"2025-10-08, 10:54:32",-1,142.2232,144.6,142.2232,-1.000188,-114.215489,27.007523,-2.3768,C;IA
Trades,Data,Order,Stocks,USD,TER,"2025-10-09, 09:30:00",-2,144.6,145.19,289.2,-1.000376,-228.430977,59.768647,-1.18,C
Trades,Data,Order,Stocks,USD,TER,"2025-11-13, 12:04:42",1,169.51,169.59,-169.51,-1.000022,170.510022,0,0.08,O
Trades,Data,Order,Stocks,USD,TER,"2025-11-14, 09:43:28",1,168.13,169.97,-168.13,-1.000022,169.130022,0,1.84,O
Trades,Data,Order,Stocks,USD,TER,"2025-12-15, 09:32:10",3,199.041,194.7,-597.123,-1,598.123,0,-13.023,IA;O
Trades,Data,Order,Stocks,USD,TER,"2026-01-12, 09:40:48",-1,225.5,224.36,225.5,-1.000195,-114.215489,110.284316,1.14,C
Trades,SubTotal,,Stocks,USD,TER,,7,,,-962.1326,-7.000935,1166.194021,197.060486,-13.3926,
Trades,Data,Order,Stocks,USD,TGT,"2025-09-08, 09:30:01",8,93.21,91.5,-745.68,-1.000176,746.680176,0,-13.68,O
Trades,Data,Order,Stocks,USD,TGT,"2025-09-08, 09:30:01",8,93.21,91.5,-745.68,-1.000176,746.680176,0,-13.68,O
Trades,Data,Order,Stocks,USD,TGT,"2025-09-09, 11:47:09",-16,90.55,90.91,1448.8,-1.003088,-1493.360352,-45.56344,-5.76,C;IA
Trades,SubTotal,,Stocks,USD,TGT,,0,,,-42.56,-3.00344,0,-45.56344,-33.12,
Trades,Data,Order,Stocks,USD,TJX,"2025-09-08, 09:30:01",4,139.23,140.84,-556.92,-1.000088,557.920088,0,6.44,O
Trades,Data,Order,Stocks,USD,TJX,"2025-09-08, 09:30:01",4,139.23,140.84,-556.92,-1.000088,557.920088,0,6.44,O
Trades,Data,Order,Stocks,USD,TJX,"2025-09-15, 15:57:27",-3,141.0407,141.17,423.1221,-1.000564,-418.440066,3.68147,-0.3879,C;IA
Trades,Data,Order,Stocks,USD,TJX,"2025-10-09, 09:30:01",-2,140.71,138.56,281.42,-1.000376,-278.960044,1.45958,4.3,C
Trades,Data,Order,Stocks,USD,TJX,"2025-11-13, 12:04:21",2,147.23,146.4,-294.46,-1.000044,295.460044,0,-1.66,O
Trades,Data,Order,Stocks,USD,TJX,"2025-12-08, 09:49:18",2,152.895,153.72,-305.79,-1,306.79,0,1.65,O
Trades,Data,Order,Stocks,USD,TJX,"2025-12-15, 09:31:42",3,156.2848,156.71,-468.8544,-1,469.8544,0,1.2756,IA;O
Trades,SubTotal,,Stocks,USD,TJX,,10,,,-1478.4023,-7.00116,1490.54451,5.14105,18.0577,
Trades,Data,Order,Stocks,USD,TMO,"2025-09-08, 09:30:01",1,487.77,487.65,-487.77,-1.000022,488.770022,0,-0.12,O
Trades,Data,Order,Stocks,USD,TMO,"2025-09-08, 09:30:01",1,487.77,487.65,-487.77,-1.000022,488.770022,0,-0.12,O
Trades,Data,Order,Stocks,USD,TMO,"2025-09-15, 15:56:58",-1,474.28,474.46,474.28,-1.000188,-488.770022,-15.49021,-0.18,C
Trades,Data,Order,Stocks,USD,TMO,"2025-12-15, 09:31:12",2,574.01,575.91,-1148.02,-1,1149.02,0,3.8,O
Trades,SubTotal,,Stocks,USD,TMO,,3,,,-1649.28,-4.000232,1637.790022,-15.49021,3.38,
Trades,Data,Order,Stocks,USD,TMUS,"2025-09-15, 15:56:38",4,239.79,239.74,-959.16,-1.000088,960.160088,0,-0.2,O
Trades,Data,Order,Stocks,USD,TMUS,"2025-10-06, 09:51:21",2,226.3748,224.96,-452.7496,-1.000044,453.749644,0,-2.8296,IA;O
Trades,Data,Order,Stocks,USD,TMUS,"2025-10-08, 10:53:30",-2,225.59,226.58,451.18,-1.000376,-480.080044,-29.90042,-1.98,C
Trades,Data,Order,Stocks,USD,TMUS,"2025-10-09, 09:30:00",-1,226.37,226.21,226.37,-1.000188,-240.040022,-14.67021,0.16,C
Trades,Data,Order,Stocks,USD,TMUS,"2025-11-13, 12:03:39",2,215.77,214.57,-431.54,-1.000044,432.540044,0,-2.4,O
Trades,Data,Order,Stocks,USD,TMUS,"2025-11-14, 09:42:56",1,215.87,216.08,-215.87,-1.000022,216.870022,0,0.21,O
Trades,Data,Order,Stocks,USD,TMUS,"2025-11-28, 09:56:02",1,206.93,209.01,-206.93,-1.000022,207.930022,0,2.08,O
Trades,Data,Order,Stocks,USD,TMUS,"2025-12-15, 09:30:51",5,196.62,196.16,-983.1,-1,984.1,0,-2.3,O
Trades,SubTotal,,Stocks,USD,TMUS,,12,,,-2571.7996,-8.000784,2535.229754,-44.57063,-7.2596,
Trades,Data,Order,Stocks,USD,TSLA,"2025-09-08, 09:30:01",1,354.7,346.4,-354.7,-1.000022,355.700022,0,-8.3,O
Trades,Data,Order,Stocks,USD,TSLA,"2025-09-08, 09:30:01",1,354.7,346.4,-354.7,-1.000022,355.700022,0,-8.3,O
Trades,Data,Order,Stocks,USD,TSLA,"2025-09-15, 15:56:17",4,409.9986,410.04,-1639.9944,-1.000088,1640.994488,0,0.1656,IA;O
Trades,Data,Order,Stocks,USD,TSLA,"2025-10-06, 09:51:11",1,440.48,453.25,-440.48,-1.000022,441.480022,0,12.77,O
Trades,Data,Order,Stocks,USD,TSLA,"2025-10-08, 10:53:15",-2,432.81,438.69,865.62,-1.000376,-711.400044,153.21958,-11.76,C
Trades,Data,Order,Stocks,USD,TSLA,"2025-10-09, 09:30:00",-2,431.81,435.54,863.62,-1.000376,-820.497244,42.12238,-7.46,C
Trades,Data,Order,Stocks,USD,TSLA,"2025-11-13, 12:03:15",3,402.73,401.99,-1208.19,-1.000066,1209.190066,0,-2.22,O
Trades,Data,Order,Stocks,USD,TSLA,"2025-11-14, 09:42:48",2,390.32,404.35,-780.64,-1.000044,781.640044,0,28.06,IA;O
Trades,Data,Order,Stocks,USD,TSLA,"2025-11-28, 09:55:58",-1,429.22,430.17,429.22,-1.000188,-410.248622,17.97119,-0.95,C
Trades,Data,Order,Stocks,USD,TSLA,"2025-12-08, 09:48:52",1,446.3395,439.58,-446.3395,-1,447.3395,0,-6.7595,IA;O
Trades,Data,Order,Stocks,USD,TSLA,"2025-12-15, 09:30:25",3,472.825,475.31,-1418.475,-1,1419.475,0,7.455,O
Trades,Data,Order,Stocks,USD,TSLA,"2026-01-12, 09:40:18",1,443.01,448.96,-443.01,-1,444.01,0,5.95,O
Trades,SubTotal,,Stocks,USD,TSLA,,12,,,-4928.0689,-12.001204,5153.383254,213.31315,8.6511,
Trades,Data,Order,Stocks,USD,TSM,"2025-09-08, 09:30:01",14,242.3,247.19,-3392.2,-1.000308,3393.200308,0,68.46,O
Trades,Data,Order,Stocks,USD,TSM,"2025-09-08, 09:30:01",14,242.3,247.19,-3392.2,-1.000308,3393.200308,0,68.46,O
Trades,Data,Order,Stocks,USD,TSM,"2025-09-09, 09:55:24",-14,250.635,250.92,3508.89,-1.002702,-3393.200308,114.68699,-3.99,C
Trades,Data,Order,Stocks,USD,TSM,"2025-09-15, 15:56:15",5,260.58,261.38,-1302.9,-1.00011,1303.90011,0,4,O
Trades,Data,Order,Stocks,USD,TSM,"2025-10-08, 10:10:51",-2,301.5,304.52,603,-1.000376,-484.742901,117.256723,-6.04,C
Trades,Data,Order,Stocks,USD,TSM,"2025-10-09, 09:30:01",-6,301.98,299.88,1811.88,-1.001128,-1454.228703,356.650169,12.6,C
Trades,Data,Order,Stocks,USD,TSM,"2025-11-13, 12:03:14",7,281.59,282.2,-1971.13,-1.000154,1972.130154,0,4.27,O
Trades,Data,Order,Stocks,USD,TSM,"2025-12-15, 09:30:24",16,294.76,287.74,-4716.16,-1,4717.16,0,-112.32,O
Trades,SubTotal,,Stocks,USD,TSM,,34,,,-8850.82,-8.005086,9447.418968,588.593882,35.44,
Trades,Data,Order,Stocks,USD,TT,"2025-09-08, 09:30:01",1,414.71,414.93,-414.71,-1.000022,415.710022,0,0.22,O
Trades,Data,Order,Stocks,USD,TT,"2025-09-08, 09:30:01",1,414.71,414.93,-414.71,-1.000022,415.710022,0,0.22,O
Trades,Data,Order,Stocks,USD,TT,"2025-09-16, 09:39:53",-2,404.89,399.99,809.78,-1.000376,-831.420044,-22.64042,9.8,C
Trades,SubTotal,,Stocks,USD,TT,,0,,,-19.64,-3.00042,0,-22.64042,10.24,
Trades,Data,Order,Stocks,USD,TTD,"2025-09-08, 09:30:00",9,52.31,52.03,-470.79,-1.000198,471.790198,0,-2.52,O
Trades,Data,Order,Stocks,USD,TTD,"2025-09-08, 09:30:00",9,52.31,52.03,-470.79,-1.000198,471.790198,0,-2.52,O
Trades,Data,Order,Stocks,USD,TTD,"2025-09-16, 09:55:51",2,44.86,44.895,-89.72,-0.897244,90.617244,0,0.07,O
Trades,Data,Order,Stocks,USD,TTD,"2025-10-06, 09:52:04",3,51.7788,53.14,-155.3364,-1.000066,156.336466,0,4.0836,IA;O
Trades,Data,Order,Stocks,USD,TTD,"2025-10-08, 10:54:48",-7,54.58,54.07,382.06,-1.001316,-366.947932,14.110752,3.57,C
Trades,Data,Order,Stocks,USD,TTD,"2025-10-09, 09:30:00",-5,54.1,54.09,270.5,-1.00094,-262.105665,7.393395,0.05,C
Trades,Data,Order,Stocks,USD,TTD,"2025-11-13, 12:04:57",10,42.81,42.87,-428.1,-1.00022,429.10022,0,0.6,O
Trades,Data,Order,Stocks,USD,TTD,"2025-11-14, 09:43:41",7,42.27,41.93,-295.89,-1.000154,296.890154,0,-2.38,O
Trades,Data,Order,Stocks,USD,TTD,"2025-11-28, 09:56:26",2,39.47,39.56,-78.94,-0.789444,79.729444,0,0.18,O;P
Trades,Data,Order,Stocks,USD,TTD,"2025-12-08, 09:49:43",2,39.9486,39.35,-79.8972,-0.798972,80.696172,0,-1.1972,IA;O
Trades,Data,Order,Stocks,USD,TTD,"2025-12-15, 09:32:27",19,36.636,36.19,-696.084,-1,697.084,0,-8.474,O
Trades,Data,Order,Stocks,USD,TTD,"2026-01-12, 09:40:57",1,37.32,36.9,-37.32,-0.3732,37.6932,0,-0.42,O
Trades,SubTotal,,Stocks,USD,TTD,,52,,,-2150.3076,-10.861952,2182.673699,21.504147,-8.9576,
Trades,Data,Order,Stocks,USD,TXN,"2025-09-08, 09:30:01",5,188.1,185.82,-940.5,-1.00011,941.50011,0,-11.4,O
Trades,Data,Order,Stocks,USD,TXN,"2025-09-08, 09:30:01",5,188.1,185.82,-940.5,-1.00011,941.50011,0,-11.4,O
Trades,Data,Order,Stocks,USD,TXN,"2025-09-15, 15:57:06",-6,177.975,178.2,1067.85,-1.001128,-1129.800132,-62.95126,-1.35,C
Trades,Data,Order,Stocks,USD,TXN,"2025-10-06, 09:51:30",2,179.955,181.81,-359.91,-1.000044,360.910044,0,3.71,O
Trades,Data,Order,Stocks,USD,TXN,"2025-10-08, 10:54:00",-2,179.14,181.6,358.28,-1.000376,-376.600044,-19.32042,-4.92,C
Trades,Data,Order,Stocks,USD,TXN,"2025-10-09, 09:30:00",-1,180.68,178.96,180.68,-1.000188,-188.300022,-8.62021,1.72,C
Trades,Data,Order,Stocks,USD,TXN,"2025-11-13, 12:04:03",2,163.4588,162.23,-326.9176,-1.000044,327.917644,0,-2.4576,IA;O
Trades,Data,Order,Stocks,USD,TXN,"2025-11-14, 09:43:06",2,158.81,159.33,-317.62,-1.000044,318.620044,0,1.04,O
Trades,Data,Order,Stocks,USD,TXN,"2025-11-28, 09:56:07",-1,166.655,168.27,166.655,-1.000188,-188.300022,-22.64521,-1.615,C
Trades,Data,Order,Stocks,USD,TXN,"2025-12-15, 09:31:20",3,176.47,177.97,-529.41,-1,530.41,0,4.5,O;P
Trades,SubTotal,,Stocks,USD,TXN,,9,,,-1641.3926,-10.002232,1537.857732,-113.5371,-22.1726,
Trades,Data,Order,Stocks,USD,UNH,"2025-09-15, 15:56:35",3,348.2025,347.89,-1044.6075,-1.000066,1045.607566,0,-0.9375,O
Trades,Data,Order,Stocks,USD,UNH,"2025-10-09, 09:30:01",-1,371.55,367.69,371.55,-1.000188,-348.535855,22.013957,3.86,C
Trades,Data,Order,Stocks,USD,UNH,"2025-11-13, 12:03:35",1,335.6161,332.52,-335.6161,-1.000022,336.616122,0,-3.0961,IA;O
Trades,Data,Order,Stocks,USD,UNH,"2025-12-15, 09:30:47",4,342.435,341.1,-1369.74,-1,1370.74,0,-5.34,O
Trades,SubTotal,,Stocks,USD,UNH,,7,,,-2378.4136,-4.000276,2404.427833,22.013957,-5.5136,
